datetime,date,weekday,hour,congestion_level_pct,avg_speed_kmh,travel_time_min_per_10km,monthly_congestion_level_pct,is_morning_rush,is_evening_rush
2024-11-30 00:00:00,2024-11-30,Saturday,0,15,35,17.1,54,0,0
2024-11-30 01:00:00,2024-11-30,Saturday,1,9,37,16.2,54,0,0
2024-11-30 02:00:00,2024-11-30,Saturday,2,4,39,15.4,54,0,0
2024-11-30 03:00:00,2024-11-30,Saturday,3,2,40,15.0,54,0,0
2024-11-30 04:00:00,2024-11-30,Saturday,4,7,37,16.2,54,0,0
2024-11-30 05:00:00,2024-11-30,Saturday,5,14,35,17.1,54,0,0
2024-11-30 06:00:00,2024-11-30,Saturday,6,15,35,17.1,54,0,0
2024-11-30 07:00:00,2024-11-30,Saturday,7,20,34,17.6,54,1,0
2024-11-30 08:00:00,2024-11-30,Saturday,8,28,32,18.8,54,1,0
2024-11-30 09:00:00,2024-11-30,Saturday,9,38,29,20.7,54,1,0
2024-11-30 10:00:00,2024-11-30,Saturday,10,49,27,22.2,54,0,0
2024-11-30 11:00:00,2024-11-30,Saturday,11,62,25,24.0,54,0,0
2024-11-30 12:00:00,2024-11-30,Saturday,12,72,23,26.1,54,0,0
2024-11-30 13:00:00,2024-11-30,Saturday,13,76,23,26.1,54,0,0
2024-11-30 14:00:00,2024-11-30,Saturday,14,78,22,27.3,54,0,0
2024-11-30 15:00:00,2024-11-30,Saturday,15,82,22,27.3,54,0,0
2024-11-30 16:00:00,2024-11-30,Saturday,16,85,22,27.3,54,0,0
2024-11-30 17:00:00,2024-11-30,Saturday,17,88,21,28.6,54,0,1
2024-11-30 18:00:00,2024-11-30,Saturday,18,89,21,28.6,54,0,1
2024-11-30 19:00:00,2024-11-30,Saturday,19,84,22,27.3,54,0,1
2024-11-30 20:00:00,2024-11-30,Saturday,20,68,24,25.0,54,0,0
2024-11-30 21:00:00,2024-11-30,Saturday,21,47,27,22.2,54,0,0
2024-11-30 22:00:00,2024-11-30,Saturday,22,35,30,20.0,54,0,0
2024-11-30 23:00:00,2024-11-30,Saturday,23,29,31,19.4,54,0,0
2024-12-01 00:00:00,2024-12-01,Sunday,0,16,35,17.1,62,0,0
2024-12-01 01:00:00,2024-12-01,Sunday,1,9,37,16.2,62,0,0
2024-12-01 02:00:00,2024-12-01,Sunday,2,4,39,15.4,62,0,0
2024-12-01 03:00:00,2024-12-01,Sunday,3,2,39,15.4,62,0,0
2024-12-01 04:00:00,2024-12-01,Sunday,4,4,38,15.8,62,0,0
2024-12-01 05:00:00,2024-12-01,Sunday,5,9,37,16.2,62,0,0
2024-12-01 06:00:00,2024-12-01,Sunday,6,11,37,16.2,62,0,0
2024-12-01 07:00:00,2024-12-01,Sunday,7,14,36,16.7,62,1,0
2024-12-01 08:00:00,2024-12-01,Sunday,8,18,34,17.6,62,1,0
2024-12-01 09:00:00,2024-12-01,Sunday,9,24,33,18.2,62,1,0
2024-12-01 10:00:00,2024-12-01,Sunday,10,32,31,19.4,62,0,0
2024-12-01 11:00:00,2024-12-01,Sunday,11,40,29,20.7,62,0,0
2024-12-01 12:00:00,2024-12-01,Sunday,12,47,28,21.4,62,0,0
2024-12-01 13:00:00,2024-12-01,Sunday,13,50,27,22.2,62,0,0
2024-12-01 14:00:00,2024-12-01,Sunday,14,53,26,23.1,62,0,0
2024-12-01 15:00:00,2024-12-01,Sunday,15,58,25,24.0,62,0,0
2024-12-01 16:00:00,2024-12-01,Sunday,16,63,25,24.0,62,0,0
2024-12-01 17:00:00,2024-12-01,Sunday,17,66,24,25.0,62,0,1
2024-12-01 18:00:00,2024-12-01,Sunday,18,67,24,25.0,62,0,1
2024-12-01 19:00:00,2024-12-01,Sunday,19,63,25,24.0,62,0,1
2024-12-01 20:00:00,2024-12-01,Sunday,20,50,27,22.2,62,0,0
2024-12-01 21:00:00,2024-12-01,Sunday,21,37,29,20.7,62,0,0
2024-12-01 22:00:00,2024-12-01,Sunday,22,28,32,18.8,62,0,0
2024-12-01 23:00:00,2024-12-01,Sunday,23,19,34,17.6,62,0,0
2024-12-02 00:00:00,2024-12-02,Monday,0,9,37,16.2,62,0,0
2024-12-02 01:00:00,2024-12-02,Monday,1,4,39,15.4,62,0,0
2024-12-02 02:00:00,2024-12-02,Monday,2,1,40,15.0,62,0,0
2024-12-02 03:00:00,2024-12-02,Monday,3,0,41,14.6,62,0,0
2024-12-02 04:00:00,2024-12-02,Monday,4,3,40,15.0,62,0,0
2024-12-02 05:00:00,2024-12-02,Monday,5,8,37,16.2,62,0,0
2024-12-02 06:00:00,2024-12-02,Monday,6,13,37,16.2,62,0,0
2024-12-02 07:00:00,2024-12-02,Monday,7,30,32,18.8,62,1,0
2024-12-02 08:00:00,2024-12-02,Monday,8,50,28,21.4,62,1,0
2024-12-02 09:00:00,2024-12-02,Monday,9,69,24,25.0,62,1,0
2024-12-02 10:00:00,2024-12-02,Monday,10,68,24,25.0,62,0,0
2024-12-02 11:00:00,2024-12-02,Monday,11,68,24,25.0,62,0,0
2024-12-02 12:00:00,2024-12-02,Monday,12,68,24,25.0,62,0,0
2024-12-02 13:00:00,2024-12-02,Monday,13,69,24,25.0,62,0,0
2024-12-02 14:00:00,2024-12-02,Monday,14,66,24,25.0,62,0,0
2024-12-02 15:00:00,2024-12-02,Monday,15,66,24,25.0,62,0,0
2024-12-02 16:00:00,2024-12-02,Monday,16,73,23,26.1,62,0,0
2024-12-02 17:00:00,2024-12-02,Monday,17,94,20,30.0,62,0,1
2024-12-02 18:00:00,2024-12-02,Monday,18,99,20,30.0,62,0,1
2024-12-02 19:00:00,2024-12-02,Monday,19,82,22,27.3,62,0,1
2024-12-02 20:00:00,2024-12-02,Monday,20,54,26,23.1,62,0,0
2024-12-02 21:00:00,2024-12-02,Monday,21,34,30,20.0,62,0,0
2024-12-02 22:00:00,2024-12-02,Monday,22,25,32,18.8,62,0,0
2024-12-02 23:00:00,2024-12-02,Monday,23,18,34,17.6,62,0,0
2024-12-03 00:00:00,2024-12-03,Tuesday,0,10,37,16.2,62,0,0
2024-12-03 01:00:00,2024-12-03,Tuesday,1,6,38,15.8,62,0,0
2024-12-03 02:00:00,2024-12-03,Tuesday,2,3,39,15.4,62,0,0
2024-12-03 03:00:00,2024-12-03,Tuesday,3,1,40,15.0,62,0,0
2024-12-03 04:00:00,2024-12-03,Tuesday,4,3,39,15.4,62,0,0
2024-12-03 05:00:00,2024-12-03,Tuesday,5,9,36,16.7,62,0,0
2024-12-03 06:00:00,2024-12-03,Tuesday,6,15,36,16.7,62,0,0
2024-12-03 07:00:00,2024-12-03,Tuesday,7,29,32,18.8,62,1,0
2024-12-03 08:00:00,2024-12-03,Tuesday,8,51,27,22.2,62,1,0
2024-12-03 09:00:00,2024-12-03,Tuesday,9,71,24,25.0,62,1,0
2024-12-03 10:00:00,2024-12-03,Tuesday,10,72,23,26.1,62,0,0
2024-12-03 11:00:00,2024-12-03,Tuesday,11,76,23,26.1,62,0,0
2024-12-03 12:00:00,2024-12-03,Tuesday,12,77,22,27.3,62,0,0
2024-12-03 13:00:00,2024-12-03,Tuesday,13,79,22,27.3,62,0,0
2024-12-03 14:00:00,2024-12-03,Tuesday,14,76,23,26.1,62,0,0
2024-12-03 15:00:00,2024-12-03,Tuesday,15,77,22,27.3,62,0,0
2024-12-03 16:00:00,2024-12-03,Tuesday,16,84,22,27.3,62,0,0
2024-12-03 17:00:00,2024-12-03,Tuesday,17,106,19,31.6,62,0,1
2024-12-03 18:00:00,2024-12-03,Tuesday,18,110,19,31.6,62,0,1
2024-12-03 19:00:00,2024-12-03,Tuesday,19,92,21,28.6,62,0,1
2024-12-03 20:00:00,2024-12-03,Tuesday,20,64,24,25.0,62,0,0
2024-12-03 21:00:00,2024-12-03,Tuesday,21,39,29,20.7,62,0,0
2024-12-03 22:00:00,2024-12-03,Tuesday,22,28,31,19.4,62,0,0
2024-12-03 23:00:00,2024-12-03,Tuesday,23,20,33,18.2,62,0,0
2024-12-04 00:00:00,2024-12-04,Wednesday,0,12,36,16.7,62,0,0
2024-12-04 01:00:00,2024-12-04,Wednesday,1,7,37,16.2,62,0,0
2024-12-04 02:00:00,2024-12-04,Wednesday,2,4,39,15.4,62,0,0
2024-12-04 03:00:00,2024-12-04,Wednesday,3,2,40,15.0,62,0,0
2024-12-04 04:00:00,2024-12-04,Wednesday,4,5,38,15.8,62,0,0
2024-12-04 05:00:00,2024-12-04,Wednesday,5,12,35,17.1,62,0,0
2024-12-04 06:00:00,2024-12-04,Wednesday,6,15,35,17.1,62,0,0
2024-12-04 07:00:00,2024-12-04,Wednesday,7,28,32,18.8,62,1,0
2024-12-04 08:00:00,2024-12-04,Wednesday,8,48,28,21.4,62,1,0
2024-12-04 09:00:00,2024-12-04,Wednesday,9,67,24,25.0,62,1,0
2024-12-04 10:00:00,2024-12-04,Wednesday,10,68,24,25.0,62,0,0
2024-12-04 11:00:00,2024-12-04,Wednesday,11,72,23,26.1,62,0,0
2024-12-04 12:00:00,2024-12-04,Wednesday,12,76,23,26.1,62,0,0
2024-12-04 13:00:00,2024-12-04,Wednesday,13,78,22,27.3,62,0,0
2024-12-04 14:00:00,2024-12-04,Wednesday,14,77,22,27.3,62,0,0
2024-12-04 15:00:00,2024-12-04,Wednesday,15,78,22,27.3,62,0,0
2024-12-04 16:00:00,2024-12-04,Wednesday,16,84,22,27.3,62,0,0
2024-12-04 17:00:00,2024-12-04,Wednesday,17,104,19,31.6,62,0,1
2024-12-04 18:00:00,2024-12-04,Wednesday,18,110,19,31.6,62,0,1
2024-12-04 19:00:00,2024-12-04,Wednesday,19,95,20,30.0,62,0,1
2024-12-04 20:00:00,2024-12-04,Wednesday,20,69,24,25.0,62,0,0
2024-12-04 21:00:00,2024-12-04,Wednesday,21,43,28,21.4,62,0,0
2024-12-04 22:00:00,2024-12-04,Wednesday,22,30,31,19.4,62,0,0
2024-12-04 23:00:00,2024-12-04,Wednesday,23,23,33,18.2,62,0,0
2024-12-05 00:00:00,2024-12-05,Thursday,0,13,36,16.7,62,0,0
2024-12-05 01:00:00,2024-12-05,Thursday,1,7,38,15.8,62,0,0
2024-12-05 02:00:00,2024-12-05,Thursday,2,4,39,15.4,62,0,0
2024-12-05 03:00:00,2024-12-05,Thursday,3,2,40,15.0,62,0,0
2024-12-05 04:00:00,2024-12-05,Thursday,4,5,38,15.8,62,0,0
2024-12-05 05:00:00,2024-12-05,Thursday,5,11,36,16.7,62,0,0
2024-12-05 06:00:00,2024-12-05,Thursday,6,15,35,17.1,62,0,0
2024-12-05 07:00:00,2024-12-05,Thursday,7,28,32,18.8,62,1,0
2024-12-05 08:00:00,2024-12-05,Thursday,8,49,28,21.4,62,1,0
2024-12-05 09:00:00,2024-12-05,Thursday,9,68,24,25.0,62,1,0
2024-12-05 10:00:00,2024-12-05,Thursday,10,69,24,25.0,62,0,0
2024-12-05 11:00:00,2024-12-05,Thursday,11,71,23,26.1,62,0,0
2024-12-05 12:00:00,2024-12-05,Thursday,12,73,23,26.1,62,0,0
2024-12-05 13:00:00,2024-12-05,Thursday,13,74,23,26.1,62,0,0
2024-12-05 14:00:00,2024-12-05,Thursday,14,73,23,26.1,62,0,0
2024-12-05 15:00:00,2024-12-05,Thursday,15,74,23,26.1,62,0,0
2024-12-05 16:00:00,2024-12-05,Thursday,16,80,22,27.3,62,0,0
2024-12-05 17:00:00,2024-12-05,Thursday,17,100,20,30.0,62,0,1
2024-12-05 18:00:00,2024-12-05,Thursday,18,104,19,31.6,62,0,1
2024-12-05 19:00:00,2024-12-05,Thursday,19,89,21,28.6,62,0,1
2024-12-05 20:00:00,2024-12-05,Thursday,20,63,24,25.0,62,0,0
2024-12-05 21:00:00,2024-12-05,Thursday,21,39,29,20.7,62,0,0
2024-12-05 22:00:00,2024-12-05,Thursday,22,28,31,19.4,62,0,0
2024-12-05 23:00:00,2024-12-05,Thursday,23,21,33,18.2,62,0,0
2024-12-06 00:00:00,2024-12-06,Friday,0,12,36,16.7,62,0,0
2024-12-06 01:00:00,2024-12-06,Friday,1,7,37,16.2,62,0,0
2024-12-06 02:00:00,2024-12-06,Friday,2,4,39,15.4,62,0,0
2024-12-06 03:00:00,2024-12-06,Friday,3,3,39,15.4,62,0,0
2024-12-06 04:00:00,2024-12-06,Friday,4,7,37,16.2,62,0,0
2024-12-06 05:00:00,2024-12-06,Friday,5,14,34,17.6,62,0,0
2024-12-06 06:00:00,2024-12-06,Friday,6,16,35,17.1,62,0,0
2024-12-06 07:00:00,2024-12-06,Friday,7,27,33,18.2,62,1,0
2024-12-06 08:00:00,2024-12-06,Friday,8,48,28,21.4,62,1,0
2024-12-06 09:00:00,2024-12-06,Friday,9,67,24,25.0,62,1,0
2024-12-06 10:00:00,2024-12-06,Friday,10,68,24,25.0,62,0,0
2024-12-06 11:00:00,2024-12-06,Friday,11,71,23,26.1,62,0,0
2024-12-06 12:00:00,2024-12-06,Friday,12,73,23,26.1,62,0,0
2024-12-06 13:00:00,2024-12-06,Friday,13,75,23,26.1,62,0,0
2024-12-06 14:00:00,2024-12-06,Friday,14,75,23,26.1,62,0,0
2024-12-06 15:00:00,2024-12-06,Friday,15,79,22,27.3,62,0,0
2024-12-06 16:00:00,2024-12-06,Friday,16,86,21,28.6,62,0,0
2024-12-06 17:00:00,2024-12-06,Friday,17,106,19,31.6,62,0,1
2024-12-06 18:00:00,2024-12-06,Friday,18,113,19,31.6,62,0,1
2024-12-06 19:00:00,2024-12-06,Friday,19,100,20,30.0,62,0,1
2024-12-06 20:00:00,2024-12-06,Friday,20,74,23,26.1,62,0,0
2024-12-06 21:00:00,2024-12-06,Friday,21,47,27,22.2,62,0,0
2024-12-06 22:00:00,2024-12-06,Friday,22,33,30,20.0,62,0,0
2024-12-06 23:00:00,2024-12-06,Friday,23,26,32,18.8,62,0,0
2024-12-07 00:00:00,2024-12-07,Saturday,0,15,35,17.1,62,0,0
2024-12-07 01:00:00,2024-12-07,Saturday,1,9,37,16.2,62,0,0
2024-12-07 02:00:00,2024-12-07,Saturday,2,4,39,15.4,62,0,0
2024-12-07 03:00:00,2024-12-07,Saturday,3,2,40,15.0,62,0,0
2024-12-07 04:00:00,2024-12-07,Saturday,4,7,37,16.2,62,0,0
2024-12-07 05:00:00,2024-12-07,Saturday,5,14,35,17.1,62,0,0
2024-12-07 06:00:00,2024-12-07,Saturday,6,15,35,17.1,62,0,0
2024-12-07 07:00:00,2024-12-07,Saturday,7,20,34,17.6,62,1,0
2024-12-07 08:00:00,2024-12-07,Saturday,8,28,32,18.8,62,1,0
2024-12-07 09:00:00,2024-12-07,Saturday,9,38,29,20.7,62,1,0
2024-12-07 10:00:00,2024-12-07,Saturday,10,49,27,22.2,62,0,0
2024-12-07 11:00:00,2024-12-07,Saturday,11,62,25,24.0,62,0,0
2024-12-07 12:00:00,2024-12-07,Saturday,12,72,23,26.1,62,0,0
2024-12-07 13:00:00,2024-12-07,Saturday,13,76,23,26.1,62,0,0
2024-12-07 14:00:00,2024-12-07,Saturday,14,78,22,27.3,62,0,0
2024-12-07 15:00:00,2024-12-07,Saturday,15,82,22,27.3,62,0,0
2024-12-07 16:00:00,2024-12-07,Saturday,16,85,22,27.3,62,0,0
2024-12-07 17:00:00,2024-12-07,Saturday,17,88,21,28.6,62,0,1
2024-12-07 18:00:00,2024-12-07,Saturday,18,89,21,28.6,62,0,1
2024-12-07 19:00:00,2024-12-07,Saturday,19,84,22,27.3,62,0,1
2024-12-07 20:00:00,2024-12-07,Saturday,20,68,24,25.0,62,0,0
2024-12-07 21:00:00,2024-12-07,Saturday,21,47,27,22.2,62,0,0
2024-12-07 22:00:00,2024-12-07,Saturday,22,35,30,20.0,62,0,0
2024-12-07 23:00:00,2024-12-07,Saturday,23,29,31,19.4,62,0,0
2024-12-08 00:00:00,2024-12-08,Sunday,0,16,35,17.1,62,0,0
2024-12-08 01:00:00,2024-12-08,Sunday,1,9,37,16.2,62,0,0
2024-12-08 02:00:00,2024-12-08,Sunday,2,4,39,15.4,62,0,0
2024-12-08 03:00:00,2024-12-08,Sunday,3,2,39,15.4,62,0,0
2024-12-08 04:00:00,2024-12-08,Sunday,4,4,38,15.8,62,0,0
2024-12-08 05:00:00,2024-12-08,Sunday,5,9,37,16.2,62,0,0
2024-12-08 06:00:00,2024-12-08,Sunday,6,11,37,16.2,62,0,0
2024-12-08 07:00:00,2024-12-08,Sunday,7,14,36,16.7,62,1,0
2024-12-08 08:00:00,2024-12-08,Sunday,8,18,34,17.6,62,1,0
2024-12-08 09:00:00,2024-12-08,Sunday,9,24,33,18.2,62,1,0
2024-12-08 10:00:00,2024-12-08,Sunday,10,32,31,19.4,62,0,0
2024-12-08 11:00:00,2024-12-08,Sunday,11,40,29,20.7,62,0,0
2024-12-08 12:00:00,2024-12-08,Sunday,12,47,28,21.4,62,0,0
2024-12-08 13:00:00,2024-12-08,Sunday,13,50,27,22.2,62,0,0
2024-12-08 14:00:00,2024-12-08,Sunday,14,53,26,23.1,62,0,0
2024-12-08 15:00:00,2024-12-08,Sunday,15,58,25,24.0,62,0,0
2024-12-08 16:00:00,2024-12-08,Sunday,16,63,25,24.0,62,0,0
2024-12-08 17:00:00,2024-12-08,Sunday,17,66,24,25.0,62,0,1
2024-12-08 18:00:00,2024-12-08,Sunday,18,67,24,25.0,62,0,1
2024-12-08 19:00:00,2024-12-08,Sunday,19,63,25,24.0,62,0,1
2024-12-08 20:00:00,2024-12-08,Sunday,20,50,27,22.2,62,0,0
2024-12-08 21:00:00,2024-12-08,Sunday,21,37,29,20.7,62,0,0
2024-12-08 22:00:00,2024-12-08,Sunday,22,28,32,18.8,62,0,0
2024-12-08 23:00:00,2024-12-08,Sunday,23,19,34,17.6,62,0,0
2024-12-09 00:00:00,2024-12-09,Monday,0,9,37,16.2,62,0,0
2024-12-09 01:00:00,2024-12-09,Monday,1,4,39,15.4,62,0,0
2024-12-09 02:00:00,2024-12-09,Monday,2,1,40,15.0,62,0,0
2024-12-09 03:00:00,2024-12-09,Monday,3,0,41,14.6,62,0,0
2024-12-09 04:00:00,2024-12-09,Monday,4,3,40,15.0,62,0,0
2024-12-09 05:00:00,2024-12-09,Monday,5,8,37,16.2,62,0,0
2024-12-09 06:00:00,2024-12-09,Monday,6,13,37,16.2,62,0,0
2024-12-09 07:00:00,2024-12-09,Monday,7,30,32,18.8,62,1,0
2024-12-09 08:00:00,2024-12-09,Monday,8,50,28,21.4,62,1,0
2024-12-09 09:00:00,2024-12-09,Monday,9,69,24,25.0,62,1,0
2024-12-09 10:00:00,2024-12-09,Monday,10,68,24,25.0,62,0,0
2024-12-09 11:00:00,2024-12-09,Monday,11,68,24,25.0,62,0,0
2024-12-09 12:00:00,2024-12-09,Monday,12,68,24,25.0,62,0,0
2024-12-09 13:00:00,2024-12-09,Monday,13,69,24,25.0,62,0,0
2024-12-09 14:00:00,2024-12-09,Monday,14,66,24,25.0,62,0,0
2024-12-09 15:00:00,2024-12-09,Monday,15,66,24,25.0,62,0,0
2024-12-09 16:00:00,2024-12-09,Monday,16,73,23,26.1,62,0,0
2024-12-09 17:00:00,2024-12-09,Monday,17,94,20,30.0,62,0,1
2024-12-09 18:00:00,2024-12-09,Monday,18,99,20,30.0,62,0,1
2024-12-09 19:00:00,2024-12-09,Monday,19,82,22,27.3,62,0,1
2024-12-09 20:00:00,2024-12-09,Monday,20,54,26,23.1,62,0,0
2024-12-09 21:00:00,2024-12-09,Monday,21,34,30,20.0,62,0,0
2024-12-09 22:00:00,2024-12-09,Monday,22,25,32,18.8,62,0,0
2024-12-09 23:00:00,2024-12-09,Monday,23,18,34,17.6,62,0,0
2024-12-10 00:00:00,2024-12-10,Tuesday,0,10,37,16.2,62,0,0
2024-12-10 01:00:00,2024-12-10,Tuesday,1,6,38,15.8,62,0,0
2024-12-10 02:00:00,2024-12-10,Tuesday,2,3,39,15.4,62,0,0
2024-12-10 03:00:00,2024-12-10,Tuesday,3,1,40,15.0,62,0,0
2024-12-10 04:00:00,2024-12-10,Tuesday,4,3,39,15.4,62,0,0
2024-12-10 05:00:00,2024-12-10,Tuesday,5,9,36,16.7,62,0,0
2024-12-10 06:00:00,2024-12-10,Tuesday,6,15,36,16.7,62,0,0
2024-12-10 07:00:00,2024-12-10,Tuesday,7,29,32,18.8,62,1,0
2024-12-10 08:00:00,2024-12-10,Tuesday,8,51,27,22.2,62,1,0
2024-12-10 09:00:00,2024-12-10,Tuesday,9,71,24,25.0,62,1,0
2024-12-10 10:00:00,2024-12-10,Tuesday,10,72,23,26.1,62,0,0
2024-12-10 11:00:00,2024-12-10,Tuesday,11,76,23,26.1,62,0,0
2024-12-10 12:00:00,2024-12-10,Tuesday,12,77,22,27.3,62,0,0
2024-12-10 13:00:00,2024-12-10,Tuesday,13,79,22,27.3,62,0,0
2024-12-10 14:00:00,2024-12-10,Tuesday,14,76,23,26.1,62,0,0
2024-12-10 15:00:00,2024-12-10,Tuesday,15,77,22,27.3,62,0,0
2024-12-10 16:00:00,2024-12-10,Tuesday,16,84,22,27.3,62,0,0
2024-12-10 17:00:00,2024-12-10,Tuesday,17,106,19,31.6,62,0,1
2024-12-10 18:00:00,2024-12-10,Tuesday,18,110,19,31.6,62,0,1
2024-12-10 19:00:00,2024-12-10,Tuesday,19,92,21,28.6,62,0,1
2024-12-10 20:00:00,2024-12-10,Tuesday,20,64,24,25.0,62,0,0
2024-12-10 21:00:00,2024-12-10,Tuesday,21,39,29,20.7,62,0,0
2024-12-10 22:00:00,2024-12-10,Tuesday,22,28,31,19.4,62,0,0
2024-12-10 23:00:00,2024-12-10,Tuesday,23,20,33,18.2,62,0,0
2024-12-11 00:00:00,2024-12-11,Wednesday,0,12,36,16.7,62,0,0
2024-12-11 01:00:00,2024-12-11,Wednesday,1,7,37,16.2,62,0,0
2024-12-11 02:00:00,2024-12-11,Wednesday,2,4,39,15.4,62,0,0
2024-12-11 03:00:00,2024-12-11,Wednesday,3,2,40,15.0,62,0,0
2024-12-11 04:00:00,2024-12-11,Wednesday,4,5,38,15.8,62,0,0
2024-12-11 05:00:00,2024-12-11,Wednesday,5,12,35,17.1,62,0,0
2024-12-11 06:00:00,2024-12-11,Wednesday,6,15,35,17.1,62,0,0
2024-12-11 07:00:00,2024-12-11,Wednesday,7,28,32,18.8,62,1,0
2024-12-11 08:00:00,2024-12-11,Wednesday,8,48,28,21.4,62,1,0
2024-12-11 09:00:00,2024-12-11,Wednesday,9,67,24,25.0,62,1,0
2024-12-11 10:00:00,2024-12-11,Wednesday,10,68,24,25.0,62,0,0
2024-12-11 11:00:00,2024-12-11,Wednesday,11,72,23,26.1,62,0,0
2024-12-11 12:00:00,2024-12-11,Wednesday,12,76,23,26.1,62,0,0
2024-12-11 13:00:00,2024-12-11,Wednesday,13,78,22,27.3,62,0,0
2024-12-11 14:00:00,2024-12-11,Wednesday,14,77,22,27.3,62,0,0
2024-12-11 15:00:00,2024-12-11,Wednesday,15,78,22,27.3,62,0,0
2024-12-11 16:00:00,2024-12-11,Wednesday,16,84,22,27.3,62,0,0
2024-12-11 17:00:00,2024-12-11,Wednesday,17,104,19,31.6,62,0,1
2024-12-11 18:00:00,2024-12-11,Wednesday,18,110,19,31.6,62,0,1
2024-12-11 19:00:00,2024-12-11,Wednesday,19,95,20,30.0,62,0,1
2024-12-11 20:00:00,2024-12-11,Wednesday,20,69,24,25.0,62,0,0
2024-12-11 21:00:00,2024-12-11,Wednesday,21,43,28,21.4,62,0,0
2024-12-11 22:00:00,2024-12-11,Wednesday,22,30,31,19.4,62,0,0
2024-12-11 23:00:00,2024-12-11,Wednesday,23,23,33,18.2,62,0,0
2024-12-12 00:00:00,2024-12-12,Thursday,0,13,36,16.7,62,0,0
2024-12-12 01:00:00,2024-12-12,Thursday,1,7,38,15.8,62,0,0
2024-12-12 02:00:00,2024-12-12,Thursday,2,4,39,15.4,62,0,0
2024-12-12 03:00:00,2024-12-12,Thursday,3,2,40,15.0,62,0,0
2024-12-12 04:00:00,2024-12-12,Thursday,4,5,38,15.8,62,0,0
2024-12-12 05:00:00,2024-12-12,Thursday,5,11,36,16.7,62,0,0
2024-12-12 06:00:00,2024-12-12,Thursday,6,15,35,17.1,62,0,0
2024-12-12 07:00:00,2024-12-12,Thursday,7,28,32,18.8,62,1,0
2024-12-12 08:00:00,2024-12-12,Thursday,8,49,28,21.4,62,1,0
2024-12-12 09:00:00,2024-12-12,Thursday,9,68,24,25.0,62,1,0
2024-12-12 10:00:00,2024-12-12,Thursday,10,69,24,25.0,62,0,0
2024-12-12 11:00:00,2024-12-12,Thursday,11,71,23,26.1,62,0,0
2024-12-12 12:00:00,2024-12-12,Thursday,12,73,23,26.1,62,0,0
2024-12-12 13:00:00,2024-12-12,Thursday,13,74,23,26.1,62,0,0
2024-12-12 14:00:00,2024-12-12,Thursday,14,73,23,26.1,62,0,0
2024-12-12 15:00:00,2024-12-12,Thursday,15,74,23,26.1,62,0,0
2024-12-12 16:00:00,2024-12-12,Thursday,16,80,22,27.3,62,0,0
2024-12-12 17:00:00,2024-12-12,Thursday,17,100,20,30.0,62,0,1
2024-12-12 18:00:00,2024-12-12,Thursday,18,104,19,31.6,62,0,1
2024-12-12 19:00:00,2024-12-12,Thursday,19,89,21,28.6,62,0,1
2024-12-12 20:00:00,2024-12-12,Thursday,20,63,24,25.0,62,0,0
2024-12-12 21:00:00,2024-12-12,Thursday,21,39,29,20.7,62,0,0
2024-12-12 22:00:00,2024-12-12,Thursday,22,28,31,19.4,62,0,0
2024-12-12 23:00:00,2024-12-12,Thursday,23,21,33,18.2,62,0,0
2024-12-13 00:00:00,2024-12-13,Friday,0,12,36,16.7,62,0,0
2024-12-13 01:00:00,2024-12-13,Friday,1,7,37,16.2,62,0,0
2024-12-13 02:00:00,2024-12-13,Friday,2,4,39,15.4,62,0,0
2024-12-13 03:00:00,2024-12-13,Friday,3,3,39,15.4,62,0,0
2024-12-13 04:00:00,2024-12-13,Friday,4,7,37,16.2,62,0,0
2024-12-13 05:00:00,2024-12-13,Friday,5,14,34,17.6,62,0,0
2024-12-13 06:00:00,2024-12-13,Friday,6,16,35,17.1,62,0,0
2024-12-13 07:00:00,2024-12-13,Friday,7,27,33,18.2,62,1,0
2024-12-13 08:00:00,2024-12-13,Friday,8,48,28,21.4,62,1,0
2024-12-13 09:00:00,2024-12-13,Friday,9,67,24,25.0,62,1,0
2024-12-13 10:00:00,2024-12-13,Friday,10,68,24,25.0,62,0,0
2024-12-13 11:00:00,2024-12-13,Friday,11,71,23,26.1,62,0,0
2024-12-13 12:00:00,2024-12-13,Friday,12,73,23,26.1,62,0,0
2024-12-13 13:00:00,2024-12-13,Friday,13,75,23,26.1,62,0,0
2024-12-13 14:00:00,2024-12-13,Friday,14,75,23,26.1,62,0,0
2024-12-13 15:00:00,2024-12-13,Friday,15,79,22,27.3,62,0,0
2024-12-13 16:00:00,2024-12-13,Friday,16,86,21,28.6,62,0,0
2024-12-13 17:00:00,2024-12-13,Friday,17,106,19,31.6,62,0,1
2024-12-13 18:00:00,2024-12-13,Friday,18,113,19,31.6,62,0,1
2024-12-13 19:00:00,2024-12-13,Friday,19,100,20,30.0,62,0,1
2024-12-13 20:00:00,2024-12-13,Friday,20,74,23,26.1,62,0,0
2024-12-13 21:00:00,2024-12-13,Friday,21,47,27,22.2,62,0,0
2024-12-13 22:00:00,2024-12-13,Friday,22,33,30,20.0,62,0,0
2024-12-13 23:00:00,2024-12-13,Friday,23,26,32,18.8,62,0,0
2024-12-14 00:00:00,2024-12-14,Saturday,0,15,35,17.1,62,0,0
2024-12-14 01:00:00,2024-12-14,Saturday,1,9,37,16.2,62,0,0
2024-12-14 02:00:00,2024-12-14,Saturday,2,4,39,15.4,62,0,0
